#{"t_start": 1774417216.9971836, "env_id": "None"}
r,l,t
9.983055,43,4082.093507
10.316073,24,4083.289055
10.426332,37,4085.247243
10.331607,56,4088.213639
10.173528,36,4089.919691
11.087882,34,4091.645477
10.749814,33,4093.354703
10.884897,34,4095.331097
10.473989,27,4096.570761
10.225515,46,4099.124086
10.702282,52,4101.761184
10.576451,46,4104.399866
10.259056,38,4106.377589
10.525452,19,4107.427118
10.518454,59,4110.363447
10.321424,31,4112.014967
10.162691,57,4114.960257
10.86877,40,4117.115288
10.609016,25,4118.451953
8.93661,39,4120.467098
10.782846,28,4121.804547
10.379348,37,4123.566947
10.652098,24,4124.826601
10.176125,68,4128.464059
9.621387,46,4130.809366
10.866372,38,4132.857923
9.525038,65,4136.305397
11.044647,42,4138.37279
11.078715,38,4140.437881
10.254818,32,4142.109351
10.266059,31,4143.68983
10.598782,26,4145.120555
10.665369,37,4147.08838
10.883639,44,4149.40666
10.611863,36,4151.184756
10.3107,40,4153.205263
10.037339,68,4156.109904
9.652965,25,4157.35838
10.32218,36,4159.1714
10.171891,53,4162.086772
10.002172,34,4163.873951
11.099716,37,4165.934079
10.614679,27,4167.357808
10.744564,58,4170.239014
10.069298,40,4172.356828
10.284012,28,4173.850378
10.398465,28,4175.385868
8.212494,77,4179.530433
10.560757,16,4183.169275
10.625243,40,4185.212458
10.44048,59,4188.030936
10.712839,50,4190.548972
10.925139,47,4192.906273
9.068194,43,4195.124588
10.991058,43,4197.422426
10.376845,28,4198.953917
10.572712,46,4201.514156
10.677988,55,4204.293764
10.739717,31,4205.927987
10.331037,63,4209.187869
11.049344,37,4211.141377
9.583086,57,4214.007808
10.875322,27,4215.469493
9.97916,58,4218.550831
10.372815,58,4221.123734
10.235548,41,4223.012965
10.330522,54,4225.774548
10.421267,50,4228.438049
10.423764,29,4229.951657
9.612606,34,4231.756075
10.421302,44,4233.98574
8.065174,37,4235.905022
10.267558,31,4237.612677
10.922461,42,4239.794331
10.67211,26,4241.256005
10.616488,34,4243.02436
9.886736,46,4245.482629
10.864808,32,4247.171445
10.490206,20,4248.211233
10.822272,42,4250.353524
10.528154,39,4252.440701
11.080181,41,4254.519695
10.83678,40,4256.560336
10.152747,36,4258.462075
10.483936,30,4260.145676
10.453311,61,4263.259078
10.347326,34,4264.865286
10.898137,46,4267.286754
10.680954,39,4269.314896
10.363488,45,4271.526316
10.407953,48,4274.110625
10.694426,63,4277.352775
11.183504,31,4278.876243
10.393071,46,4281.355479
11.018512,27,4282.802912
10.568769,35,4284.688449
10.238987,36,4286.373142
10.569289,38,4291.005624
10.618111,49,4293.317673
10.781784,42,4295.454883
10.701455,22,4296.560534
10.824947,22,4297.662642
10.765028,47,4300.127147
10.974285,33,4301.533979
11.242652,34,4303.314996
10.273985,71,4307.095462
10.726215,40,4309.040968
10.587099,58,4312.08426
9.82332,43,4314.394503
10.123203,45,4316.610802
10.513075,35,4318.449806
10.785852,27,4319.57626
10.775289,47,4321.671257
10.457525,41,4323.718522
10.850221,34,4325.397913
6.304423,49,4327.815643
10.385155,36,4329.728613
8.192013,41,4331.79538
8.325388,48,4334.286072
9.993349,33,4335.8976
10.541765,24,4337.068975
9.655646,36,4338.752833
10.777029,48,4341.309697
10.511954,39,4343.226356
11.095727,39,4345.084243
10.284614,35,4346.756038
10.880279,27,4348.118344
10.724783,21,4349.163284
10.199457,55,4351.957248
10.166104,42,4353.840758
10.441294,32,4355.465324
10.554203,22,4356.603928
9.646899,56,4359.459818
11.293441,51,4361.756482
10.564908,29,4362.909923
10.741165,38,4364.769594
10.593634,32,4366.418617
10.582445,27,4367.74752
9.830855,39,4369.6761
10.424012,63,4372.76427
10.981211,49,4375.278237
10.515866,34,4376.903953
10.620688,23,4377.890221
8.859058,64,4381.104287
10.565153,33,4382.794705
9.822808,31,4384.325465
7.722868,36,4385.779094
10.90022,32,4386.938802
10.731833,38,4388.438822
11.189924,40,4390.44364
10.396735,48,4395.454658
10.527824,35,4397.120867
10.728326,33,4398.72723
10.621147,39,4400.517814
10.938468,43,4402.554991
10.653459,19,4403.569681
10.455818,28,4404.802849
10.648089,19,4405.628901
10.65068,32,4407.165574
8.694945,42,4409.067714
10.189951,61,4411.785323
11.056571,54,4414.54593
11.225074,54,4417.110749
10.569157,26,4418.34039
10.584327,48,4420.512134
11.234636,43,4422.675068
10.412724,39,4424.630081
11.234528,43,4426.92345
10.94609,53,4429.728701
9.036057,30,4431.176209
11.148241,42,4433.34065
10.459823,34,4435.079496
10.726141,26,4436.334685
10.406358,32,4437.959383
10.275504,33,4439.532886
10.972844,42,4441.638766
11.115129,38,4443.479432
9.613456,42,4445.656302
11.019939,32,4447.199466
10.475116,27,4448.497278
9.996521,48,4450.785504
10.206121,52,4452.945807
10.149681,51,4455.468051
10.316379,33,4457.020008
10.573919,21,4458.11227
10.597726,52,4460.733978
9.806522,45,4463.040168
10.444802,38,4464.864884
10.382792,28,4466.218196
10.483439,25,4467.452874
10.93972,51,4470.070971
6.145265,66,4473.285186
10.182597,52,4475.628036
8.997046,80,4479.05696
10.187841,35,4480.621709
10.943028,43,4482.645689
10.663149,26,4483.785694
10.76633,54,4485.847395
10.927449,43,4487.496507
10.812291,43,4489.338288
11.159606,34,4490.930751
10.798536,30,4494.734747
5.720218,52,4496.67344
10.108362,48,4498.543538
10.533744,48,4500.593366
10.779562,58,4503.486861
10.854718,31,4504.948509
11.008609,47,4507.270187
10.115169,39,4508.973087
10.753673,36,4510.741435
10.814862,59,4513.097677
10.825546,20,4513.844319
10.62419,32,4515.235759
10.713087,26,4516.504788
10.762502,39,4518.274762
10.853844,47,4520.124073
10.954337,45,4522.258214
10.671151,32,4523.774061
10.723946,39,4525.810383
10.643086,37,4527.447418
6.777729,47,4529.647514
10.794067,36,4531.504325
10.921106,28,4532.807117
10.696245,29,4534.32675
11.004674,40,4536.344287
10.732866,25,4537.657969
11.085244,46,4539.814557
10.792854,30,4541.133798
10.910266,36,4542.939243
9.666458,47,4545.140898
10.994277,37,4546.937499
11.152763,41,4548.804981
11.061318,42,4550.755585
9.92072,34,4552.156726
10.571616,33,4553.419544
10.817813,42,4554.874478
11.149497,37,4556.672378
10.633912,40,4558.852632
10.072163,58,4561.841966
10.568802,25,4563.133616
10.032674,43,4565.477728
10.547277,45,4567.878219
10.901321,42,4570.122304
10.947534,40,4572.180207
10.972908,47,4574.531426
10.6983,47,4576.901063
10.377014,42,4578.923242
10.53887,44,4581.207684
10.172378,52,4583.723133
11.008696,48,4585.753437
11.361235,31,4587.23317
11.205901,41,4589.322828
10.385923,40,4593.639915
9.919654,40,4595.480863
11.161637,28,4596.875292
10.751045,46,4599.229813
11.140996,47,4601.518067
10.790462,61,4604.513199
11.151542,33,4606.205109
10.464431,24,4607.272974
9.979279,38,4609.174486
11.014581,37,4611.0897
10.824023,37,4612.951138
10.748141,29,4614.294925
10.988648,37,4616.107057
10.546446,37,4617.790008
10.971742,33,4619.249944
10.742099,28,4620.430385
10.455433,40,4622.452809
10.712648,39,4624.417769
10.879294,28,4625.674055
10.813915,31,4627.146385
9.008978,34,4628.69108
10.862933,32,4630.429443
10.835678,38,4632.4131
10.937755,29,4633.802419
10.988571,42,4636.005493
10.839441,35,4637.774621
10.866225,40,4639.759818
10.342416,37,4641.486902
10.026102,39,4643.593498
11.04683,38,4645.665431
10.603379,36,4647.518143
10.97177,32,4649.181902
10.6641,31,4650.656337
10.669906,30,4652.19078
10.622977,59,4655.153898
10.489779,33,4656.862346
10.800237,39,4658.89348
10.222053,50,4661.623838
11.090408,33,4663.405301
10.702549,33,4665.083964
10.772327,33,4666.803932
10.965147,33,4668.408175
10.729703,30,4670.087526
10.864823,34,4671.764313
11.029234,33,4673.51947
11.440998,43,4675.85773
10.37336,31,4677.403171
11.09458,42,4679.646297
10.699183,50,4682.197089
10.567222,39,4684.125749
9.709116,64,4687.32153
10.911283,20,4688.275518
10.705623,60,4691.159384
11.289484,47,4693.548991
10.630613,19,4694.583985
10.707615,19,4698.108736
9.319715,51,4700.723746
11.46852,41,4703.023025
10.599076,22,4704.176901
11.215466,21,4705.284739
10.230605,64,4708.679711
11.313645,43,4710.778009
10.980498,43,4712.958742
8.147787,69,4716.51699
10.481112,27,4717.742999
10.889328,39,4719.509486
10.933923,47,4721.779527
11.268721,40,4723.854983
10.627866,40,4725.950204
10.937203,31,4727.527779
11.019855,37,4729.423258
11.007632,39,4731.384562
9.645166,48,4733.859103
10.978367,36,4735.736665
10.608323,37,4737.657928
10.035111,32,4739.381052
10.054199,52,4742.15639
10.356997,34,4743.891366
10.642978,30,4745.529264
10.650038,34,4747.328631
10.186278,33,4749.093675
9.892497,45,4751.200623
9.884802,54,4753.728767
10.748398,63,4757.032149
10.769525,43,4759.10255
10.556022,46,4761.368277
9.534139,51,4764.068593
10.78495,33,4765.761359
10.402548,32,4767.527829
11.015955,30,4769.108558
10.709856,44,4771.261333
11.302442,34,4773.122409
11.135761,37,4775.063486
10.685688,24,4776.393893
10.962665,41,4778.499616
10.860096,35,4780.411165
10.598579,53,4783.227299
11.197057,45,4785.3856
9.847733,45,4787.692791
10.833012,50,4790.440594
11.212195,35,4792.365049
10.239868,30,4793.858186
10.278568,41,4795.991663
10.767302,41,4798.222689
11.0851,54,4801.035533
7.145228,53,4806.279972
10.876582,48,4808.226403
11.137662,47,4810.22481
10.59808,37,4812.068249
10.51091,58,4814.936124
11.075848,39,4816.698699
10.622367,32,4818.236065
10.963366,48,4820.645324
11.033405,39,4822.636272
11.012797,27,4823.993344
10.897978,22,4825.076383
10.48937,28,4826.222186
11.021954,24,4827.486413
10.756649,40,4829.470045
11.245136,42,4831.482259
11.169084,37,4833.3966
10.559826,41,4835.462374
10.486071,56,4838.212107
11.113164,38,4840.221417
10.914602,45,4842.360854
10.204075,42,4844.478981
11.258196,46,4846.780254
10.954391,46,4848.980011
11.162938,26,4849.994156
10.998988,41,4851.812681
9.364783,57,4854.662296
10.252757,33,4856.343785
10.829802,25,4857.620199
11.085591,35,4859.380471
10.950179,38,4861.218179
10.697617,46,4863.469772
10.754541,31,4864.853049
10.596698,49,4867.184518
9.802908,27,4868.477548
11.037636,41,4870.504582
11.191088,33,4872.048713
10.72392,30,4873.50637
11.273104,67,4876.818801
9.787666,28,4878.217392
10.837382,28,4879.610046
10.523219,54,4882.181852
11.144526,42,4883.971467
11.157364,36,4885.470427
10.564346,49,4887.890056
10.156734,42,4889.85
10.697099,50,4892.094709
9.968301,56,4894.628849
10.507756,29,4896.19056
9.807991,37,4898.051521
10.603796,57,4900.667837
10.5897,29,4902.157869
10.14086,61,4907.674972
10.56022,32,4909.190752
10.843603,35,4910.899768
11.18328,32,4912.545854
11.014329,37,4914.326701
11.069334,37,4915.925352
10.688513,28,4917.252898
10.344334,31,4918.548009
10.030883,38,4920.27002
10.106884,55,4922.93332
10.979632,43,4924.98213
10.772547,33,4926.588721
11.105046,31,4928.191521
11.057905,40,4929.990598
10.810206,27,4931.352808
10.864477,38,4933.225861
10.936362,41,4935.213464
10.998919,43,4937.409934
10.99718,41,4939.417857
10.790128,31,4940.922957
10.326578,38,4942.875706
10.785547,42,4944.946023
10.878304,46,4947.247133
10.770768,53,4949.733405
10.850949,32,4951.25254
10.374806,32,4952.770754
11.268627,29,4954.128011
10.616443,32,4955.798638
10.446108,30,4957.336674
10.005136,48,4959.629409
10.566657,34,4961.312808
10.630397,24,4962.4961
9.667886,63,4965.593176
10.758517,46,4967.79341
10.69727,30,4969.413622
11.087988,37,4971.159793
11.070364,33,4972.698244
11.15985,35,4974.493161
10.633063,27,4975.825559
11.401672,48,4978.076717
10.231688,37,4979.812491
10.653874,24,4981.22723
8.114117,60,4983.996275
10.581658,40,4985.873793
10.570438,40,4987.798337
11.185193,33,4989.244501
10.706839,41,4991.256437
10.383144,33,4992.724264
10.518589,49,4995.111837
10.208056,45,4997.409063
10.763843,49,4999.911045
10.66064,20,5000.894501
10.857,38,5002.625167
10.076053,47,5004.814774
10.701795,26,5008.525922
8.43844,32,5010.085209
10.609167,50,5012.663001
10.657689,42,5014.617935
10.561488,34,5015.903916
8.509621,50,5018.088071
10.840806,34,5019.668912
10.952863,30,5021.101264
11.087042,49,5023.512347
11.096173,42,5025.523674
9.90963,44,5027.748996
10.797214,17,5028.718847
9.230287,71,5032.34802
8.613411,67,5035.684072
10.583995,31,5037.28196
11.106668,41,5039.487004
10.050453,43,5041.629827
9.963529,32,5043.300287
10.99557,27,5044.810121
10.852443,40,5046.796448
10.567122,20,5047.832481
11.11129,23,5049.036393
10.585171,35,5050.723885
9.379413,61,5053.886477
10.807702,38,5055.884072
11.11945,45,5058.193108
10.612905,37,5060.086558
10.113826,46,5062.540606
11.317417,43,5064.712648
10.954871,35,5066.583599
10.888858,41,5068.677927
10.737072,26,5069.9449
10.895767,28,5071.350678
11.293241,34,5073.16455
10.857288,40,5075.303179
10.716902,39,5077.506164
10.911223,32,5079.10912
10.528939,32,5080.939546
10.518514,39,5082.728168
10.506618,42,5084.832019
10.818739,32,5086.544095
10.81884,38,5088.603773
10.555512,37,5090.463711
10.353655,42,5092.519346
11.240505,35,5094.481123
10.692224,18,5095.526938
9.816439,48,5098.018779
11.08378,43,5100.134702
10.931873,24,5101.458258
10.800088,31,5103.174227
11.001922,25,5104.472285
10.646195,31,5106.124358
10.470551,40,5108.227433
10.718256,19,5109.183551
11.103946,27,5110.391282
10.362104,34,5112.279753
9.944583,80,5118.42059
10.384654,27,5119.995453
10.654416,34,5121.725925
11.160151,40,5123.700846
9.292302,53,5126.48486
10.441726,17,5127.323198
10.520153,45,5129.614798
10.828672,31,5131.2479
10.633589,40,5133.378148
9.35094,52,5136.22814
11.101973,30,5137.752489
10.143926,44,5140.040647
11.029094,41,5142.052362
10.464876,32,5143.853918
10.429269,33,5145.664564
10.609547,21,5146.796439
11.197741,37,5148.619591
10.182974,46,5150.82821
10.078277,38,5152.835264
10.809065,50,5155.495394
11.239708,33,5157.435975
10.731487,25,5158.615731
10.628278,26,5160.030787
10.703879,23,5161.232216
10.653123,51,5163.830527
10.994074,39,5165.82147
10.810885,35,5167.629595
11.035935,42,5169.74989
11.198063,31,5171.370898
10.713295,34,5172.998258
10.970178,43,5175.240248
10.540973,46,5177.638637
10.821163,33,5179.342207
10.836771,25,5180.587987
10.430323,37,5182.259715
10.520996,28,5183.576529
10.904919,42,5185.72761
6.385108,46,5188.119091
10.507325,26,5189.502873
10.123448,60,5192.607808
10.564539,35,5194.38525
10.834747,35,5196.280745
10.628178,20,5197.298567
11.066591,34,5199.0912
10.820622,37,5201.023956
9.168492,72,5204.736727
10.596944,23,5205.834863
11.484142,36,5207.7081
10.687929,23,5208.864602
10.919058,32,5210.474351
11.111431,35,5212.094904
11.301322,32,5213.772494
10.449441,38,5215.533745
10.226256,39,5217.444639
9.89061,50,5222.750025
10.805789,39,5224.751933
11.321542,38,5226.846334
10.940951,29,5228.323599
10.752694,30,5229.710441
10.253483,25,5231.089886
10.529412,34,5232.76998
10.544183,25,5233.97173
10.043476,35,5235.636057
10.929066,32,5237.238845
11.127234,35,5238.994351
10.315795,34,5240.668637
10.85371,57,5243.546871
10.801659,23,5244.694798
10.609116,33,5246.375844
10.961086,52,5248.837392
10.676277,27,5250.022429
10.48514,16,5250.875863
10.309446,39,5252.912599
10.724576,21,5254.005111
10.835379,34,5255.813119
10.476877,34,5257.541716
10.975485,44,5259.735173
10.84792,36,5261.704664
11.064548,41,5263.888302
10.842925,32,5265.738559
10.667868,49,5268.336996
10.821399,31,5269.789209
10.521284,42,5271.862412
10.562934,42,5273.96483
10.551971,27,5275.32725
11.151175,30,5276.726752
10.63846,29,5278.278341
11.017944,31,5279.584294
10.080098,43,5281.419927
10.685009,18,5282.19838
10.891031,44,5284.075096
9.716348,56,5286.7995
10.743077,21,5287.827334
10.155309,48,5290.335838
10.76739,43,5292.512723
10.663779,36,5294.252591
9.250435,55,5296.898615
10.46862,36,5298.753605
10.128511,44,5301.083932
11.040869,48,5303.587607
9.038127,35,5305.351937
11.050884,39,5307.238095
8.545075,52,5309.843714
10.682133,38,5311.677562
10.536622,49,5313.967004
11.190991,33,5315.632779
10.834837,22,5316.688398
10.869963,27,5317.958373
10.340123,36,5319.807152
10.75501,35,5321.675045
10.789462,45,5323.805529
11.008448,47,5328.777515
10.303583,34,5330.502069
10.803321,41,5332.700461
10.741641,38,5334.518967
10.580424,41,5336.507272
10.750949,37,5338.445165
9.958176,52,5340.979617
10.758296,35,5342.63132
10.654706,38,5344.518286
10.247473,50,5346.814447
10.693192,25,5347.892921
8.334542,50,5350.334071
9.707795,35,5352.039157
10.968448,36,5353.669655
5.168619,61,5356.612109
10.617645,26,5357.75596
10.533632,23,5358.860645
9.62774,72,5362.333912
10.663365,24,5363.414498
10.956596,29,5364.911065
10.738112,36,5366.550983
11.055656,44,5368.693864
10.266023,33,5370.400891
10.814043,38,5372.382485
11.146433,39,5374.357966
10.38887,23,5375.529321
10.636226,35,5377.417911
9.874822,50,5379.767175
10.718577,40,5381.496306
10.505235,24,5382.634754
11.265533,40,5384.734344
9.03465,66,5387.877727
10.937798,21,5388.884989
10.55033,25,5390.083316
10.817272,35,5391.85725
10.16862,24,5393.146324
9.330091,42,5395.330057
10.7651,46,5397.71041
10.141245,38,5399.719456
10.129736,47,5402.042713
10.988284,41,5403.983979
10.94368,32,5405.478724
10.973215,27,5406.876223
10.93981,53,5409.375265
10.122026,38,5411.25385
10.912426,32,5412.688328
11.123027,24,5413.805535
10.648912,52,5416.247654
10.688167,29,5417.714915
11.04399,34,5419.468118
11.086686,27,5420.734024
10.902687,35,5422.445261
10.920898,36,5424.226012
10.969684,41,5426.30417
2.895283,71,5432.441666
10.209938,33,5433.951074
10.955782,39,5435.778374
10.86859,30,5437.339175
10.19652,38,5439.220049
10.078838,41,5441.087623
10.614808,21,5442.151927
10.73037,48,5444.399553
11.310008,42,5446.466629
11.159285,29,5447.869432
10.887479,25,5449.049849
10.555337,27,5450.295953
10.501702,38,5452.213377
9.30058,36,5454.043518
8.259803,62,5457.082435
10.824308,31,5458.635096
10.57906,35,5460.298958
7.721889,55,5463.037215
10.901051,39,5464.924629
8.593576,57,5467.783186
11.107187,38,5469.619555
10.733723,30,5471.005499
9.520762,73,5474.479126
11.402463,34,5476.174796
10.01107,44,5478.353746
11.474617,43,5480.335293
10.008363,37,5482.112492
10.600707,35,5483.839623
8.61793,52,5486.438206
9.033677,38,5488.371442
10.507111,38,5490.253986
10.970381,39,5492.162747
10.895023,33,5493.762281
10.175965,42,5495.979685
10.546353,29,5497.461249
10.859295,24,5498.755014
10.11397,46,5501.076313
10.922598,24,5502.249169
11.020143,46,5504.500057
10.881941,45,5506.768572
10.97555,20,5507.737591
9.632761,64,5510.892304
10.544695,17,5511.707723
10.602942,29,5513.228933
11.283598,45,5515.260515
11.032661,26,5516.521019
11.182824,43,5518.660752
10.651906,34,5520.443046
10.995766,48,5523.155615
10.022789,46,5525.556712
10.726337,27,5526.969555
10.787647,26,5528.447345
10.376167,30,5530.055004
11.175727,38,5534.687939
10.663244,21,5535.808786
10.139481,45,5538.085306
10.786513,29,5539.598671
10.914268,37,5541.626581
10.746092,38,5543.575028
10.82809,30,5545.311593
7.573983,51,5547.792889
10.511021,52,5550.324474
10.712212,29,5551.735981
10.296738,28,5553.336977
10.207451,31,5554.915236
11.11124,53,5557.627292
10.712235,24,5558.857481
10.965055,59,5561.950819
10.662547,40,5564.110286
10.653486,58,5566.865898
9.315389,39,5568.856637
10.057996,32,5570.50788
10.854841,34,5572.261641
10.894096,24,5573.539394
10.503317,35,5575.414919
10.286895,41,5577.486151
11.053815,29,5579.056856
10.979753,35,5580.832919
10.321535,58,5583.612335
10.656041,28,5585.027483
10.919682,28,5586.376944
10.550303,43,5588.640627
11.10959,27,5590.12281
10.423873,27,5591.46009
11.528748,40,5593.442352
10.392838,32,5595.23061
9.737208,45,5597.495147
10.670881,30,5599.0454
11.206876,39,5601.246963
10.895309,30,5602.537318
11.00782,37,5604.520124
10.18204,32,5606.120346
10.873865,37,5608.033012
10.499261,26,5609.374915
10.662053,25,5610.581093
10.73033,39,5612.567786
10.574866,33,5614.283279
10.814288,21,5615.271001
10.757336,18,5616.257003
11.160074,41,5618.323264
11.551276,42,5620.495485
11.105646,28,5621.896185
9.002248,75,5625.596163
10.368004,25,5626.840801
10.996642,38,5628.71506
10.913993,34,5630.595656
11.131361,47,5633.068385
8.163921,45,5635.338615
10.351783,26,5636.596586
10.84809,35,5638.319982
11.177381,44,5643.093984
10.91956,28,5644.481788
10.880855,47,5646.752056
10.17543,32,5648.317671
10.87962,37,5650.207508
10.404483,41,5652.39496
11.114267,26,5653.606247
10.917308,29,5655.099814
7.611722,56,5658.002202
11.098575,36,5659.971667
10.831262,33,5661.681349
10.668676,40,5663.860752
9.099955,57,5666.597462
9.137253,45,5668.939531
10.990092,38,5670.790531
9.822934,43,5673.004115
11.028928,28,5674.387883
10.099172,34,5676.210386
11.092435,33,5677.876405
10.922715,45,5680.29043
10.70229,36,5682.176307
10.394015,43,5684.464695
7.82118,70,5688.306146
10.668066,33,5690.092283
10.81276,28,5691.660366
9.548093,55,5694.380827
10.367386,30,5695.933259
7.957256,44,5698.118169
10.746766,31,5699.761353
10.522152,28,5701.376588
11.044996,33,5703.134119
11.02803,45,5705.432162
8.236811,52,5708.281614
10.449703,25,5709.548816
10.913752,45,5711.745161
11.091422,26,5713.074519
9.79401,42,5714.992713
10.29796,52,5717.54621
10.097231,30,5719.07759
11.041473,51,5721.897662
11.070963,27,5723.207618
10.739221,48,5725.713589
10.905381,28,5727.210275
8.75615,60,5730.30557
10.329258,51,5732.844392
7.099498,29,5734.328318
10.777086,41,5736.48211
7.536333,55,5739.389843
9.451851,45,5741.688321
10.616981,30,5743.361126
10.934774,46,5745.683114
10.394697,23,5746.750335
10.95939,44,5751.422938
10.931584,48,5753.744889
11.018932,41,5755.899773
11.096892,46,5758.299098
10.432697,28,5759.564121
10.925751,40,5761.368794
11.136372,39,5763.239976
11.051175,34,5764.898367
11.179023,43,5767.031787
10.425028,26,5768.246778
11.043421,38,5770.169804
11.064395,33,5771.619915
9.468563,52,5774.253735
9.66587,43,5776.333555
10.741216,21,5777.220253
10.831742,24,5778.295474
10.802625,29,5779.643829
8.848722,58,5782.327174
11.02178,40,5784.24443
10.675843,28,5785.618255
10.88041,29,5787.143295
10.732428,18,5788.064801
9.763206,36,5789.732091
11.116029,33,5791.425191
10.817055,41,5793.378447
10.771402,35,5795.161345
10.891847,23,5796.138709
10.86324,21,5797.241337
11.300259,38,5798.968987
11.380246,48,5801.2629
10.684458,56,5803.991241
10.810881,28,5805.547575
10.628389,29,5806.925773
11.07276,41,5808.893335
10.567408,52,5811.52006
11.133651,36,5813.262414
11.125902,41,5814.923054
10.911734,28,5816.256378
10.621128,41,5818.37911
9.375767,45,5820.569087
10.909296,37,5822.393621
10.784715,45,5824.408532
10.38097,41,5826.367899
10.673633,59,5829.13686
10.872342,31,5830.63506
10.389488,27,5832.088759
11.192368,41,5834.169426
10.633286,39,5836.029649
11.114442,28,5837.326618
10.061294,45,5839.47738
9.777409,48,5841.991611
10.971,31,5843.393342
10.890326,19,5844.355128
10.898117,34,5845.986258
9.916413,43,5848.069715
11.267718,37,5852.620979
10.272557,32,5854.281252
10.545845,27,5855.600518
10.923395,30,5857.136714
10.942599,41,5859.093839
10.227622,58,5861.929101
11.083731,30,5863.489435
11.127126,26,5864.73644
11.198208,36,5866.446238
10.695366,26,5867.569638
10.524368,45,5869.632085
8.781175,77,5873.443017
10.539015,37,5875.245594
11.02422,44,5877.545857
10.353533,34,5879.205375
10.811001,35,5880.771701
10.590959,51,5883.179724
10.798359,34,5884.922835
11.010022,33,5886.622458
10.954021,24,5887.833408
10.969318,28,5889.377281
10.262014,47,5891.707043
8.92918,51,5894.170432
9.864088,46,5896.408935
10.907179,38,5898.253041
11.002537,24,5899.408047
11.019575,33,5901.03721
10.762568,36,5902.957523
10.779847,30,5904.408531
10.926249,37,5906.218594
10.671711,40,5908.214846
10.687312,28,5909.588602
10.461209,42,5911.571361
10.621897,42,5913.523011
10.669118,44,5915.625811
10.886747,33,5917.23902
11.039474,38,5919.111536
11.174186,32,5920.739977
10.239498,30,5922.119169
9.906242,68,5925.24363
11.081454,35,5926.745994
8.875789,69,5930.068365
10.618346,31,5931.595353
11.014802,27,5933.084858
10.510446,28,5934.546463
11.098809,35,5936.442941
-0.879843,73,5940.295618
10.943963,38,5942.12829
10.630561,34,5943.697128
10.74311,15,5944.541414
9.120233,58,5947.438358
10.328999,27,5948.751614
10.473931,49,5951.079788
10.738133,25,5955.097916
10.744097,22,5956.094193
10.898945,36,5958.001178
11.324438,50,5960.395738
10.225591,40,5962.315007
9.992231,34,5964.08611
10.514149,59,5967.144644
10.946161,40,5968.975947
11.484933,36,5970.740318
9.701106,49,5973.307488
9.834354,50,5975.822383
10.827615,41,5977.842273
11.066912,37,5979.710289
10.95364,37,5981.213149
10.798202,24,5982.24208
10.945936,38,5984.128318
10.667408,22,5985.29587
10.446445,24,5986.539035
11.059734,47,5988.998959
10.24643,35,5990.710726
10.836009,37,5992.526862
10.767843,27,5993.846791
9.849223,52,5996.419402
10.737927,40,5998.38449
10.518274,47,6000.824219
10.976927,50,6003.520399
10.546289,22,6004.634594
7.079284,53,6007.422346
10.530241,37,6009.359029
10.552755,31,6011.042761
10.82129,38,6013.052917
11.31644,44,6015.099229
10.898231,39,6017.260253
11.115005,31,6018.917133
10.731357,22,6020.12741
10.638856,34,6021.847805
11.09856,45,6024.388047
10.395213,50,6027.124334
9.567375,44,6029.394002
10.357282,33,6031.108969
10.543156,45,6033.537234
10.984889,22,6034.817392
10.683716,27,6036.346457
11.128064,34,6038.148191
9.97796,40,6040.205392
8.99676,38,6042.32106
10.651992,28,6044.009789
10.742913,40,6046.006464
10.419403,54,6048.737645
11.145902,43,6050.882678
10.121695,41,6052.860565
9.841301,43,6055.160233
10.299355,44,6057.22999
10.967002,30,6058.878936
10.448555,19,6062.608343
10.926709,33,6064.255331
11.004682,25,6065.585609
11.120548,46,6068.009555
10.874768,30,6069.395295
10.926827,34,6070.955991
11.009729,34,6072.529016
10.605032,20,6073.511022
10.747423,45,6075.451762
9.068531,59,6078.384473
10.690284,24,6079.487899
10.594219,30,6080.853665
10.634763,19,6081.755283
8.865528,50,6084.326159
10.377286,39,6086.294805
10.623444,27,6087.713713
10.865214,34,6089.428557
10.121107,52,6092.139621
10.562287,21,6093.264051
10.047457,72,6096.856685
10.876843,42,6099.018982
10.866741,38,6101.023848
10.849216,26,6102.381724
10.468215,31,6103.830039
9.74999,66,6107.504965
9.208956,58,6110.753196
11.08381,27,6112.220144
11.18912,44,6114.388009
11.123101,36,6116.220618
10.867737,53,6118.910809
11.016783,36,6120.635173
10.84114,43,6122.718068
10.886359,36,6124.506359
10.786349,28,6125.869872
10.797665,29,6127.360142
10.456855,41,6129.399539
10.626381,20,6130.446167
10.903992,43,6132.414843
8.466601,52,6135.152311
8.454436,55,6137.870474
10.911425,41,6139.854579
11.023497,42,6142.078826
10.479709,27,6143.373225
10.994868,32,6145.043651
10.406947,50,6147.34672
10.938045,33,6149.032993
10.930118,29,6150.437191
10.935982,35,6152.201955
11.182837,34,6154.011151
11.185675,34,6155.740202
10.432992,50,6158.364602
10.050144,41,6160.274952
10.250076,38,6162.124127
10.556491,42,6164.354998
11.002705,35,6168.662207
9.802572,45,6170.935347
10.965885,25,6172.319515
10.492506,29,6173.63839
10.822621,31,6175.236722
10.95789,23,6176.492669
10.661211,25,6177.739434
10.921483,38,6179.583745
10.987439,43,6181.619626
10.386524,38,6183.71344
10.465504,20,6184.608132
10.80158,31,6186.327941
10.446785,23,6187.469416
