#{"t_start": 1774286078.2650437, "env_id": "None"}
r,l,t
5.324096,200,4517.859896
4.951175,200,4523.213649
-3.138698,200,4528.269532
3.96794,200,4536.019973
-3.465107,200,4541.362248
7.590497,200,4546.644712
4.598113,200,4552.020736
3.062174,200,4556.908375
3.844116,200,4562.269165
2.706424,200,4567.319774
-2.5379,200,4572.538407
6.856037,200,4577.859322
4.280295,200,4583.240428
4.965609,200,4588.140063
3.441472,200,4595.65741
-0.872329,200,4600.932914
3.576088,200,4606.121009
-1.951793,200,4611.24866
7.197894,200,4616.302882
3.958546,200,4621.15849
2.32565,200,4626.298393
-3.437813,200,4631.533338
7.260736,200,4636.756092
5.44015,200,4641.71092
6.086896,200,4649.497741
5.806387,200,4653.851909
6.5721,200,4659.462365
2.72656,200,4664.62136
3.551889,200,4669.748634
-2.244082,200,4674.925912
5.712587,200,4680.301525
6.676189,200,4685.007909
3.589362,200,4690.396594
5.391737,200,4695.479943
5.415793,200,4703.135896
2.506441,200,4708.506487
5.480644,200,4713.846197
5.509474,200,4718.528537
2.376646,200,4723.551186
6.704739,200,4728.546883
4.142583,200,4733.797869
-1.754312,200,4739.001734
6.061936,200,4744.345317
-0.122635,200,4749.366399
5.416496,200,4756.714446
6.574251,200,4761.564281
5.775799,200,4767.103005
7.407807,200,4772.447006
8.094942,200,4777.439587
7.713398,200,4782.539656
8.041596,200,4787.945948
2.992951,200,4793.048699
-3.035643,200,4798.294908
4.88189,200,4803.449192
3.992733,200,4808.854372
-4.403607,200,4815.847602
-4.958808,200,4821.091056
7.208949,200,4826.328748
-6.053584,200,4831.609782
-3.634105,200,4836.748751
6.517342,200,4841.817745
6.435177,200,4846.210006
2.601858,200,4851.445911
8.623373,200,4856.702533
-3.31779,200,4861.908303
-2.004717,200,4869.661347
8.46449,200,4874.901894
7.434292,200,4879.699473
6.219062,200,4884.932406
3.592361,200,4890.267136
7.551657,200,4895.598261
-1.595734,200,4900.900908
4.6191,200,4905.867221
4.658508,200,4910.58379
5.598503,200,4915.741447
7.124639,200,4922.9282
6.751331,200,4928.37829
4.916655,200,4933.721406
2.480144,200,4938.97653
6.162255,200,4943.821316
6.443324,200,4949.31591
5.129724,200,4954.563579
4.813785,200,4959.768279
6.719805,200,4965.074311
7.293414,200,4970.249744
7.34754,200,4977.536033
5.307023,200,4982.506992
1.931179,200,4987.854497
4.639744,200,4992.907287
5.030905,200,4998.295879
9.566691,200,5003.392083
-3.398158,200,5008.34871
5.875403,200,5013.818949
6.975766,200,5019.347419
7.174448,200,5024.201392
7.398547,200,5029.207037
6.285138,200,5036.636802
-5.956963,200,5041.570644
4.880104,200,5046.872997
7.031038,200,5051.963482
8.133322,200,5056.894759
5.833101,200,5061.998353
3.952098,200,5067.469506
5.893419,200,5072.55423
6.875569,200,5077.851803
1.530436,200,5083.161896
6.151244,200,5091.11755
6.865713,200,5096.482391
9.531606,200,5101.4908
5.939657,200,5106.5716
7.66199,200,5112.20752
-1.652693,200,5117.483842
7.603013,200,5122.605942
1.293663,200,5127.902996
6.189142,200,5132.586337
6.917403,200,5137.755088
4.786757,200,5145.320836
-1.626615,200,5150.329952
7.981698,200,5155.641456
6.543269,200,5160.822794
5.118451,200,5165.567976
3.698398,200,5170.231694
2.525669,200,5175.530588
0.994903,200,5180.467168
5.580725,200,5185.766462
5.188355,200,5190.647409
7.439529,200,5197.75791
7.53746,200,5202.787498
1.381512,200,5207.696202
6.489829,200,5212.877496
-2.016733,200,5217.955622
0.234413,200,5223.128414
6.096197,200,5228.348381
-2.914861,200,5232.836084
-1.024128,200,5237.843665
7.403473,200,5242.828779
3.536327,200,5247.852407
4.394921,200,5255.625978
5.511352,200,5260.703156
5.960201,200,5265.857953
6.506294,200,5271.081169
6.766492,200,5275.93676
3.981844,200,5281.368258
-3.649639,200,5286.518758
9.126182,200,5291.495791
4.904353,200,5296.269517
5.610887,200,5301.538291
6.430366,200,5309.206082
6.427383,200,5314.59988
3.291408,200,5319.896958
4.747735,200,5324.915864
6.849352,200,5329.852375
6.914739,200,5335.422547
6.408212,200,5340.983245
-2.335537,200,5346.205652
5.182088,200,5351.347674
4.336921,200,5356.457919
5.083435,200,5363.675887
5.446453,200,5369.069783
3.819585,200,5374.228821
2.69482,200,5379.167344
-2.579928,200,5384.318871
6.604157,200,5389.501774
7.724376,200,5394.646665
5.940886,200,5400.039991
